username;date;text;hashtags;id;permalink,,,,,,,,,,,,
";2017-12-05 17:33;""Had a chat with @ psanjeevbrave", VP, Sales at @ HiHonorIndia and Huawei India. Here's what he says about the company's vision and about the phones," including the # honor7X. Read about it on @ UCNews_India http://tz.ucweb.com/12_2iXPj pic.twitter.com/RArrEUeY2D"";#;""938083852089638913"";https://twitter.com/chetanbhawani/status/938083852089638913",,,,,,,,,
";2017-12-05 17:32;""http://www.news18.com/news/tech/honor-v10-with-with-fullview-display-dual-camera-and-ai-packed-features-launched-1595871.html �?# HonorV10 has been launched by the @ HuaweiMobile sub-brand as the ""first AI Phone"" and houses some impressive AI-enabled features. @ Honorglobal @ HiHonorIndia"";#;""938083607846850560"";https://twitter.com/waquarhaider2/status/938083607846850560",,,,,,,,,,,,
";2017-12-05 17:15;""The phones often disagree. Huawei P9. Loves to make you look illiterate. You change it", it changes back. Change it, it's back. Repeatedly. You think you've finally won, you press send," and voila! It's back...."";;""938079481738203136"";https://twitter.com/zimviv/status/938079481738203136",,,,,,,,
";2017-12-05 17:10;""# knownews New Honor View 10 is an Honor V10 for the rest of the world New flagship has a headphone jack", Huawei's latest processor and a big battery. At its global launch event in London," Honor has announced that its high-end V10 phone will be launchin�?http://ift.tt/2AUhUyx"";#;""938078201577922560"";https://twitter.com/DerekTMcKinney/status/938078201577922560",,,,,,,,,,
";2017-12-05 17:10;""New Honor View 10 is an Honor V10 for the rest of the world New flagship has a headphone jack", Huawei's latest processor and a big battery. At its global launch event in London," Honor has announced that its high-end V10 phone will be launching in Europ�?http://ift.tt/2AUhUyx"";;""938078115179499520"";https://twitter.com/Millthorn/status/938078115179499520",,,,,,,,,,
";2017-12-05 17:07;""New Honor View 10 is an Honor V10 for the rest of the world http://ift.tt/2AUhUyx New flagship has a headphone jack", Huawei's latest processor and a big battery. At its global launch event in London," Honor has announced that its high-end V10 phone will be launching in Europ�?pic.twitter.com/7vBPfHCzYQ"";;""938077371269369856"";https://twitter.com/LouzWate/status/938077371269369856",,,,,,,,,,
";2017-12-05 16:50;""2/2 use the link below to send us the following: - Your email address - Model and OS of Huawei phone (Settings/Options Menu > ""About Phone"" (or similar) > Device name and model number should be listed) - Your device's serial number Thank you! (KS) https://twitter.com/messages/compose?recipient_id=15324722 �?;;""938073208300933120"";https://twitter.com/Garmin/status/938073208300933120",,,,,,,,,,,,
";2017-12-05 16:50;""1/2 I'm sorry for the trouble", Ovidiu. Garmin is aware of an issue with Huawei model phones that will not pair with Connect Mobile. We are investigating this issue and hope to have a solution soon. To be added to the open case and notified when a fix is released," please"";;""938073208279982080"";https://twitter.com/Garmin/status/938073208279982080",,,,,,,,,,
";2017-12-05 16:07;""Hands On with the Honor 7X and V10: Huawei's Honor 7X and Honor V10 are compelling", affordable handsets. Both offer aluminum unibody construction, dual cameras," and 2:1 displays. Here are Phone Scoop's first impressions of the latest from Huawei's Honor�?http://www.phonescoop.com/articles/article.php?a=19879 …pic.twitter.com/ZMDAQIawLq"";;""938062203323801600"";https://twitter.com/phonescoop/status/938062203323801600",,,,,,,,,
";2017-12-05 16:07;""Huawei's Honor 7X Available for Pre-Order Today for $199: Huawei said its Honor 7X handset will be available to U.S. consumers beginning today. Anyone interested in the phone can pre-order it from the Honor web site. Available in black", gold, and blue,"�?http://www.phonescoop.com/articles/article.php?a=19880 …pic.twitter.com/dtNU5nMZIe"";;""938062171472142339"";https://twitter.com/phonescoop/status/938062171472142339",,,,,,,,,
";2017-12-05 15:56;""I have a Huawei p9lite", recently I have noticed the body of my phone is bending,I went into a v/fone shop and straight away they said it had been in my back pocket,I can assure you it hasn't," customer service was non existent."";;""938059526393167873"";https://twitter.com/aladdinsane1966/status/938059526393167873",,,,,,,,
";2017-12-05 15:46;""Mate honestly I’m going to Samsung or Huawei because the camera on those phones are AMAZING and are so much better than Apple."";;""938056949207326720"";https://twitter.com/nancyoconnor__/status/938056949207326720",,,,,,,,,,,,
";2017-12-05 14:55;""@ HiHonorIndia # best phones ever by @ HuaweiIndia @ HuaweiMobile and eagerly waiting for # Honor7X # India # Huawei # love to have # honor6x d # camera # quality is the best from # honorseries"";# # # # # # # # #;""938044219867975680"";https://twitter.com/drajadhikary/status/938044219867975680",,,,,,,,,,,,
";2017-12-05 14:54;""# DreamWorks making affordability more affordable. Now Buy Complete Range of # Samsung and # Huawei Mobile Phones on # Installments at Lowest Ever Mark Up Rates. Call 0302-201-8345 or Visit # DreamWorks Ground Floor", Atrium Mall," Saddar-Karachi"";# # # # #;""938043781429022721"";https://twitter.com/TechInstallment/status/938043781429022721",,,,,,,,,,
";2017-12-05 14:20;""#2: Mpow Car Phone Mount",CD Slot Car Phone Holder Universal Car Cradle Mount with Three-Side Grips and One-Touch Design for iPhone 8/8Plus/7/7Plus/6s/6P/5S, Galaxy S5/S6/S7/S8, Google, LG," Huawei and More http://ift.tt/2BIlZ6y | http://ift.tt/2jEt9CU # twe�?;#2 #;""938035315608047616"";https://twitter.com/onlinecashs/status/938035315608047616",,,,,,,
";2017-12-05 14:17;""6. And an incident that illustrates how tough voice search tech can be to get right. An exec was demo-ing how to use Google Assistant to find a restaurant in Delhi. In live demo"," he said: ""How do I get there?"" The phone then displayed the text: ""huawei adventure advocate?"""";;""938034512360902656"";https://twitter.com/newley/status/938034512360902656",,,,,,,,,,,
";2017-12-05 13:54;""Huawei Nova 2i Full Review"," benchmark and camera samples. Great phone in mid range market with 18:9 aspect ratio... http://fb.me/8nj4DZb34"";;""938028875157856256"";https://twitter.com/Deltadigit/status/938028875157856256",,,,,,,,,,,
";2017-12-05 11:33;""Indeed. This is why my PC has an AMD processor. My phone has a 'Kirin' branded Huawei processor - also not made in Israel. If you stay away from Intel and HP"," you won't be invested into apartheid. It isn't hard to boycott Israel and still have a good IT experience."";;""937993325344448513"";https://twitter.com/Sean_x_Larkin/status/937993325344448513",,,,,,,,,,,
";2017-12-05 09:17;""Huawei Honor 8. Affordable about a year old"," but still on par or better than most current Samsung and Apple phones."";;""937959153028526080"";https://twitter.com/Bkillzone/status/937959153028526080",,,,,,,,,,,
";2017-12-05 08:27;""At the Fourth Internet Conference held in Wuzhen"," Huawei Consumer Business CEO Yu Chengdong attended and delivered a speech. He revealed that # Huawei will launch 5G smart phone in 2019 to support the 5G Unicom chip. pic.twitter.com/BofVRhAu1q"";#;""937946495059234816"";https://twitter.com/CellPhoneAgeHK/status/937946495059234816",,,,,,,,,,,
";2017-12-05 08:04;""Why not the battery and battery optimization from the Huawei Mate 10? It lasts longer than the razer phone despite having the same 4000mAh battery..."";;""937940837958406145"";https://twitter.com/lukazamih/status/937940837958406145",,,,,,,,,,,,
";2017-12-05 07:02;""Transfer your data from the old # smartphone to your new # Huawei with Phone Clone - it´s quick"," easy and totally # free!pic.twitter.com/CZ3GXItGYy"";# # #;""937925118965223424"";https://twitter.com/HuaweiMobileSer/status/937925118965223424",,,,,,,,,,,
";2017-12-05 06:12;""The costly phone isn't charging at all and failed in just 2 years. So shameful and disturbing"";;""937912575282446336"";https://twitter.com/ArnAggrwl/status/937912575282446336",,,,,,,,,,,,
";2017-12-05 05:58;""best phone and easy to using. user friendly"";;""937909026028912640"";https://twitter.com/pathumkala/status/937909026028912640",,,,,,,,,,,,
";2017-12-05 05:19;""If you’re up for a simplicity", go for Apple. If you’re up for customizations, go for Android. Oh, and even though Huawei’s camera has a Leica-made lenses," it only takes great shots -just like most Android phones- under a high lighting env. You can say bye2 to low light photos."";;""937899079731879936"";https://twitter.com/hudrafie/status/937899079731879936",,,,,,,,
";2017-12-05 04:56;""Honor 8 Dual Camera 64GB -Deal ends soon- http://amzn.to/2jQo2gH Do you love or hate the color? Tag your friends and please retweet! . # honor # huawei # phone # smartphone # blue # dualcamera # 64gb # deal # deal # tech # technology # gadgets # gadgetpic.twitter.com/ETRx6Z6nmV"";# # # # # # # # # # # # #;""937893488162586625"";https://twitter.com/_tech_deals_/status/937893488162586625",,,,,,,,,,,,
";2017-12-05 04:22;""HUAWEI Mate 10 lite Phones HUAWEI Pakistan Price And Full Review Urdu/Hi... https://youtu.be/fbZfN6f9ad0 via @ YouTube"";;""937884810332303360"";https://twitter.com/MyraMobilePK/status/937884810332303360",,,,,,,,,,,,
";2017-12-05 02:15;""i have already bought a Surface and also a smart phone of HUAWEI"," so i do not want to buy another tablet."";;""937852790587584512"";https://twitter.com/harukosakaedani/status/937852790587584512",,,,,,,,,,,
";2017-12-05 02:03;""# GoPro # Quik On # Huawei P10"," P10 Plus and Hornor 8 Phones https://buff.ly/2iJRhW7 pic.twitter.com/i28aO7Ru3y"";# # #;""937849767966724097"";https://twitter.com/iamgoprocom/status/937849767966724097",,,,,,,,,,,
";2017-12-05 01:13;""I'd use it to receive messages when I haven't got my phone (which happens more than I care to admit!) the heart rate monitor and contactless features are very useful too. All round great piece of kit! # Smartwatch"";#;""937837276230496257"";https://twitter.com/PWorboys/status/937837276230496257",,,,,,,,,,,,
";2017-12-05 00:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera-64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/IV4beLt4vH"";# # # # #;""937826436806791169"";https://twitter.com/the_best_daily/status/937826436806791169",,,,,,,,,,,,
";2017-12-05 00:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera-64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/8aGf6cOsP3"";# # # # #;""937826427969441793"";https://twitter.com/the_best_offer/status/937826427969441793",,,,,,,,,,,,
";2017-12-05 00:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera-64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/qJrv8zReEC"";# # # # #;""937826400702291973"";https://twitter.com/daily_bdd2/status/937826400702291973",,,,,,,,,,,,
";2017-12-05 00:25;""I need to order a new wall charger for my phone. The one I have is a US plug and using an adaptor is so annoying It's faster to charge my phone using my laptop's USB 3.0 port than it is to use any AU wall charger I have sitting around though. Huawei why"";;""937825224682123265"";https://twitter.com/ajay_BL/status/937825224682123265",,,,,,,,,,,,
";2017-12-04 21:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/iLCleaF4d1"";# # # # #;""937781105859682304"";https://twitter.com/the_best_daily/status/937781105859682304",,,,,,,,,,,,
";2017-12-04 21:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/88u7v0wEKJ"";# # # # #;""937781096682610689"";https://twitter.com/the_best_offer/status/937781096682610689",,,,,,,,,,,,
";2017-12-04 21:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/0GpEpX4G4q"";# # # # #;""937781086939164672"";https://twitter.com/daily_BDD1/status/937781086939164672",,,,,,,,,,,,
";2017-12-04 21:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/n6ryXOFgzl"";# # # # #;""937781078311436288"";https://twitter.com/daily_BDD/status/937781078311436288",,,,,,,,,,,,
";2017-12-04 21:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/NoStG4UDEX"";# # # # #;""937781067980918784"";https://twitter.com/daily_bdd2/status/937781067980918784",,,,,,,,,,,,
";2017-12-04 21:16;""I wanted this smart phone as I am a fan of Huawei mobiles"," so please Lewis give me one of them and I watch your every latest video. Love your reviews on new products. And I have never won such giveaways."";;""937777616228110338"";https://twitter.com/Ayan_Official18/status/937777616228110338",,,,,,,,,,,
";2017-12-04 21:09;""Hi Sam"," let's wait and see what Huawei does with the phone."";;""937775938867220481"";https://twitter.com/juanfranblanco/status/937775938867220481",,,,,,,,,,,
";2017-12-04 20:01;""The new # HUAWEIMate10Pro is available TODAY with limited Supercharge Package (Powerbank", Car Charger," Phone Case). Be the first to experience Ultimate Intelligent Performance! Mention your friends now if you think they need a HUAWEI Mate10 Pro and the supercharge package! pic.twitter.com/GJ3HrIOsXf"";#;""937758845862055937"";https://twitter.com/huaweilevant/status/937758845862055937",,,,,,,,,,
";2017-12-04 19:40;""Get your fav skiing picture on your cell phone case! It's a great memory", good conversation starter," and totally personalized! https://buff.ly/2iO5TUw # phonecase # iphonecase # galaxycase # Apple # LG # Samsung # Huawei # tablets # CustomCase # Skiing # Snowboarding # Winter # WinterSportspic.twitter.com/HAIAj7eV6r"";# # # # # # # # # # # # #;""937753608799604736"";https://twitter.com/PalmPrintCases/status/937753608799604736",,,,,,,,,,
";2017-12-04 18:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/RFVzYydOGo"";# # # # #;""937735834660409345"";https://twitter.com/the_best_daily/status/937735834660409345",,,,,,,,,,,,
";2017-12-04 18:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/YySfN9JG9E"";# # # # #;""937735824564740097"";https://twitter.com/the_best_offer/status/937735824564740097",,,,,,,,,,,,
";2017-12-04 18:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/Ih2y6RKBsl"";# # # # #;""937735814703968256"";https://twitter.com/daily_BDD1/status/937735814703968256",,,,,,,,,,,,
";2017-12-04 18:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/b1XKm0rq2B"";# # # # #;""937735805556183043"";https://twitter.com/daily_BDD/status/937735805556183043",,,,,,,,,,,,
";2017-12-04 18:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/7rzC2IWvES"";# # # # #;""937735795930292224"";https://twitter.com/daily_bdd2/status/937735795930292224",,,,,,,,,,,,
";2017-12-04 18:09;""I got my Huawei mate 10 pro", last week,,," and this phone is the Best of the Best..."";;""937730709426528256"";https://twitter.com/marnicks_tin10/status/937730709426528256",,,,,,,,
";2017-12-04 17:21;""I just upgraded my Huawei p9 to the mate 10 pro and the phone is amazing"," thanks for giving us a great option on phones thats not apple or samsung"";;""937718602320547840"";https://twitter.com/acedeadrabbit/status/937718602320547840",,,,,,,,,,,
";2017-12-04 16:21;""@ HuaweiMobile @ Huawei Contacted your customer service to voice my concerns on my google nexus 6P going into bootloop and instead of being reasonable and offering solutions your ""manager"" on the phone told me there was nothing you guys could do and put me on mute. Great service."";;""937703311901380608"";https://twitter.com/nrainzo/status/937703311901380608",,,,,,,,,,,,
";2017-12-04 15:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/DywswV3cu9"";# # # # #;""937690513477685248"";https://twitter.com/the_best_daily/status/937690513477685248",,,,,,,,,,,,
";2017-12-04 15:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/sNvCr8qItw"";# # # # #;""937690502031466496"";https://twitter.com/the_best_offer/status/937690502031466496",,,,,,,,,,,,
";2017-12-04 15:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/aVdolB8SQ5"";# # # # #;""937690491302359040"";https://twitter.com/daily_BDD1/status/937690491302359040",,,,,,,,,,,,
";2017-12-04 15:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/jMwDEUKkTL"";# # # # #;""937690482196582400"";https://twitter.com/daily_BDD/status/937690482196582400",,,,,,,,,,,,
";2017-12-04 15:30;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/NafkENmgCy"";# # # # #;""937690470976774147"";https://twitter.com/daily_bdd2/status/937690470976774147",,,,,,,,,,,,
";2017-12-04 15:16;""People paying thousands of dollars for flagship phones with bad software portrait mode selfies and the Huawei P10 just over here like pic.twitter.com/KEymFQh5Lc"";;""937687124593147906"";https://twitter.com/DuncanKetcheson/status/937687124593147906",,,,,,,,,,,,
";2017-12-04 14:57;""I have 2 Huawei phones"," no problem. Samsung died for no reason after 6 months of good care. And no warranty cover apparently. IPhone lasted longer but also went dark for no reason. Guess technology is unreliable after all.. Or quality"";;""937682212035555329"";https://twitter.com/SamPavin/status/937682212035555329",,,,,,,,,,,
";2017-12-04 14:49;""Buying a phone for 15 months", treating it perfectly," and having it die with zero care from the company is unacceptable. # unreliablehuawei"";#;""937680232290635776"";https://twitter.com/jcutz/status/937680232290635776",,,,,,,,,,
";2017-12-04 14:35;""Huawei Mate 10 Pro teardown reveals hidden repair traps The trend towards more fashionable"," glass back phones come at the price of repairability and sometimes even durability. While Huawei is boasting of how it is challenging the giants with its built-in�?http://ift.tt/2AMmq26"";;""937676681766195200"";https://twitter.com/samymohab/status/937676681766195200",,,,,,,,,,,
";2017-12-04 13:59;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/Oq7IqtL4C2"";# # # # #;""937667769159634945"";https://twitter.com/daily_BDD1/status/937667769159634945",,,,,,,,,,,,
";2017-12-04 13:47;""Save 9% # Huawei Mate 9 with Amazon Alexa and Leica Dual Camera �?64GB Unlocked Phone �?Moonlight Silver (US Warranty) from https://www.newegg.com/Product/Product.aspx?Item=9SIACEY6HE8540&nm_mc=AFC-C8Junction&cm_mmc=AFC-C8Junction-_-na-_-na-_-na&cm_sp=&AID=11552995&PID=8410070&SID= �?# bestdeal # discount # sale # RT # sponsorpic.twitter.com/QCH6USXzmq"";# # # # # #;""937664599096147973"";https://twitter.com/mobiledeals121/status/937664599096147973",,,,,,,,,,,,
";2017-12-04 13:39;""@ ZacksJerryRig as u can see all those little lenses are in the camera not between camera and the back glass as u said on a huawei phone or something :)"";;""937662656110120960"";https://twitter.com/nyqwzn/status/937662656110120960",,,,,,,,,,,,
";2017-12-04 12:19;""Please send one of those huawei mywei! That phone would fit like a glove in my jeans. Especially now that my Nexus 5X", a phone once full of life and google purity," has ventured to the great beyond after having fallen victim to the terrible LG curse known as... the Bootloop. pic.twitter.com/iNRVvjBnID"";;""937642594959536134"";https://twitter.com/RosehagBilly/status/937642594959536134",,,,,,,,,,
";2017-12-04 12:15;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/cFawUriFGo"";# # # # #;""937641453722980352"";https://twitter.com/the_best_daily/status/937641453722980352",,,,,,,,,,,,
";2017-12-04 12:15;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/KKcwZi4ZqE"";# # # # #;""937641443140698113"";https://twitter.com/the_best_offer/status/937641443140698113",,,,,,,,,,,,
";2017-12-04 12:15;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/xqmJzPBORZ"";# # # # #;""937641432088829952"";https://twitter.com/daily_BDD/status/937641432088829952",,,,,,,,,,,,
";2017-12-04 12:15;""5% OFF # sale # save # huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2jcBfRL pic.twitter.com/ovlM29o9zo"";# # # # #;""937641423435960320"";https://twitter.com/daily_bdd2/status/937641423435960320",,,,,,,,,,,,
";2017-12-04 12:05;""Huawei Mate 9 with # AmazonAlexa and Leica Dual Camera - 64GB Unlocked Phone - http://amzn.to/2yfXXOW vía @ amazon"";#;""937638990248841216"";https://twitter.com/exportbuys/status/937638990248841216",,,,,,,,,,,,
";2017-12-04 11:22;""In their own words"," usual turn around for # Huawei warranty claims is is 8-10 working days - so +1 week for them to send return envelope and to send back and that's 3 WEEKS MINIMUM without your phone # badcustomerservice from @ HuaweiMobileUK @ HuaweiUK @ googlenexus @ nexus_line"";# #;""937628202993938433"";https://twitter.com/simon_bateson/status/937628202993938433",,,,,,,,,,,
";2017-12-04 10:59;""I got a degree", and a Masters. I worked full time whilst bringing up my son. I don't do drugs or drink. I haven't had a sex change or gastric band, no tattoes," cheap Huawei phone. Try living on £250 a month carers allowance # DadwithCancer # MumwithParkinsons # solveUKpoverty"";# # #;""937622421632364544"";https://twitter.com/cocklewoman/status/937622421632364544",,,,,,,,,
";2017-12-04 10:59;""(Random nobodies opinion) I really really really wish @ Google and @ Huawei would collaborate again with making a phone"," combine the Pixel 2 XL (My current driver) and the mate 10 pro would create an amazing device!"";;""937622279969677312"";https://twitter.com/lxmcf/status/937622279969677312",,,,,,,,,,,
";2017-12-04 09:58;""@ Huawei My phone freezes now and then Advice please Using P9 lite"";;""937607129023860736"";https://twitter.com/Sechaba_Mokhele/status/937607129023860736",,,,,,,,,,,,
";2017-12-04 09:15;""Huawei phones"," taking over! Penetration rate in my own family: 60%... and counting. Crazy! http://bit.ly/2ArL4Tm pic.twitter.com/csjsVbJjrk"";;""937596315944435712"";https://twitter.com/SamPavin/status/937596315944435712",,,,,,,,,,,
";2017-12-04 09:06;""Browse our # Huawei Themes Store and find the perfect # Theme for your phone! pic.twitter.com/UV6QAMi819"";# #;""937593946905174016"";https://twitter.com/MeaHuawei/status/937593946905174016",,,,,,,,,,,,
";2017-12-04 08:46;""HAWEEL Triangle Design Universal Car Air Vent Phone Holder Mount", For iPhone, Galaxy, Sony, Lenovo, HTC, Huawei," and other Smartphones(Black) https://www.sunsky-online.com/view/590757.htm?contact=Lassie …pic.twitter.com/ikDUpSQHZr"";;""937588975178567680"";https://twitter.com/o_shateb/status/937588975178567680",,,,,
";2017-12-04 08:04;""Here is the @ Huawei Mate 10 and just how GOOD is this sister flagship phone? Ft. Audio Tests"," Benchmarks &... http://youtu.be/y02qZV8p4Xc?a"";;""937578377183100928"";https://twitter.com/TechYESCity/status/937578377183100928",,,,,,,,,,,
";2017-12-04 07:35;""@ Huawei hello sir", I'm Hakeem. I love Huawei and its products. I've purchased a lot of devices made by Huawei, cell phones, routers, expanders, Power banks. Watches. I really appreciate your perfect manufacturing. My question," When Huawei talkband b4 will produce? Thanks."";;""937571118860431362"";https://twitter.com/AbuSaud31/status/937571118860431362",,,,,,
";2017-12-04 07:14;""Save 9% Huawei Mate 9 with # Amazon # Alexa and # Leica # Dual # camera �?64GB Unlocked Phone �?Moonlight Silver # CellPhones # sponsor # Android from https://www.newegg.com/Product/Product.aspx?Item=9SIACEY6HE8540&nm_mc=AFC-C8Junction&cm_mmc=AFC-C8Junction-_-na-_-na-_-na&cm_sp=&AID=11552995&PID=8410070&SID= �?# sale # bestdeal # discount # oferspic.twitter.com/j0ULIaZkKv"";# # # # # # # # # # # #;""937565674095775744"";https://twitter.com/mobilescheaper/status/937565674095775744",,,,,,,,,,,,
";2017-12-04 06:06;""@ googlenexus @ HuaweiMobile Nexus 6P Bootloop issue. A hardware that killed my phone in less than 2 years and @ Google won't do anything about it. Nice. Faulty factory device and you do nothing about it... bad costumer service... learn from @ Apple"";;""937548594005053440"";https://twitter.com/Betanace/status/937548594005053440",,,,,,,,,,,,
";2017-12-04 05:59;""@ Google @ HuaweiMobile Nexus 6P Bootloop issue. A hardware that killed my phone in less than 2 years and @ Google won't do anything about it. Nice. Faulty factory device and you do nothing about it... bad costumer service... learn from @ Apple"";;""937546880539643906"";https://twitter.com/Betanace/status/937546880539643906",,,,,,,,,,,,
";2017-12-04 03:49;""From what I see in Huawei stores in sg"," they only have nova lite and nova 2i...which aren't exactly the phones that he endorses"";;""937514064460128257"";https://twitter.com/youngstars710/status/937514064460128257",,,,,,,,,,,
";2017-12-04 03:47;""will this sell in sg!! i wanna get a new phone and someone rec-ed me huawei bc the new iphone is too ridiculously expensive for me to continue purchasing... and since yx is 代言ing *u*"";;""937513778190548993"";https://twitter.com/oeaiyu/status/937513778190548993",,,,,,,,,,,,
";2017-12-04 03:04;""#10: Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://dlvr.it/Q4BZCY"";#10;""937502732612550656"";https://twitter.com/bijisalakpondoh/status/937502732612550656",,,,,,,,,,,,
";2017-12-04 03:04;""#10: Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://dlvr.it/Q4BZ9l"";#10;""937502731731742720"";https://twitter.com/cupofcoffeeluwa/status/937502731731742720",,,,,,,,,,,,
";2017-12-04 03:04;""#10: Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://dlvr.it/Q4BZB0"";#10;""937502730683260929"";https://twitter.com/botolnyaplastik/status/937502730683260929",,,,,,,,,,,,
";2017-12-04 02:37;""Nag Asus din ako before. Tapos dahil integrated yung intel processor sa phone may mga apps na hindi compatible Nag-switch tuloy ako sa oppo Maganda daw yung Huawei and Vivo beb."";;""937495961319849984"";https://twitter.com/msninniechan/status/937495961319849984",,,,,,,,,,,,
";2017-12-04 02:31;""bro i got a real question here. Is the huawei p10 lite a decent phone. I need a new phone but dont want to spend much on it. rn i got a moto g3 and its really slow for me"";;""937494643398270976"";https://twitter.com/CheezyFryMemes/status/937494643398270976",,,,,,,,,,,,
";2017-12-04 02:24;""The Honor 7x looks like a decent phone. Wonder what's the next big thing by Huawei and if I can use it here in Japan. https://twitter.com/UnboxTherapy/status/937372584219328512 �?;;""937492893203283968"";https://twitter.com/MightyRandom/status/937492893203283968",,,,,,,,,,,,
